index,text,score,correct spelling,percent,novel word spelled,novel words,bigrams
1030,"ent!' said the mouse, 'and the mort of the sable with the words '

'i don't know what i have to be a little birler,' she said to herself, 'i don't know what i can the most of the say of the dooroa dorn the mort of the same thme to be all the mock turtle sat off, and she was going to see if he was se",0,64,0.94,"(12, ['mort', 'sable', ""'i"", 'i', ""birler,'"", ""'i"", 'i', 'dorn', 'mort', 'mock', 'turtle', 'se'])","(15, [""ent!'"", 'mort', 'sable', ""'i"", 'i', ""birler,'"", ""'i"", 'i', 'dooroa', 'dorn', 'mort', 'thme', 'mock', 'turtle', 'se'])","dict_items([((""ent!'"", 'said'), 1), (('said', 'the'), 1), (('the', 'mouse,'), 1), (('mouse,', ""'and""), 1), ((""'and"", 'the'), 1), (('the', 'mort'), 2), (('mort', 'of'), 2), (('of', 'the'), 4), (('the', 'sable'), 1), (('sable', 'with'), 1), (('with', 'the'), 1), (('the', 'words'), 1), (('words', ""'""), 1), ((""'"", ""'i""), 1), ((""'i"", ""don't""), 2), ((""don't"", 'know'), 2), (('know', 'what'), 2), (('what', 'i'), 2), (('i', 'have'), 1), (('have', 'to'), 1), (('to', 'be'), 2), (('be', 'a'), 1), (('a', 'little'), 1), (('little', ""birler,'""), 1), ((""birler,'"", 'she'), 1), (('she', 'said'), 1), (('said', 'to'), 1), (('to', 'herself,'), 1), (('herself,', ""'i""), 1), (('i', 'can'), 1), (('can', 'the'), 1), (('the', 'most'), 1), (('most', 'of'), 1), (('the', 'say'), 1), (('say', 'of'), 1), (('the', 'dooroa'), 1), (('dooroa', 'dorn'), 1), (('dorn', 'the'), 1), (('the', 'same'), 1), (('same', 'thme'), 1), (('thme', 'to'), 1), (('be', 'all'), 1), (('all', 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'sat'), 1), (('sat', 'off,'), 1), (('off,', 'and'), 1), (('and', 'she'), 1), (('she', 'was'), 1), (('was', 'going'), 1), (('going', 'to'), 1), (('to', 'see'), 1), (('see', 'if'), 1), (('if', 'he'), 1), (('he', 'was'), 1), (('was', 'se'), 1)])"
31,"ng on his
slate with one finger, as he found it made no mark; but he now hastily
began again, using ",1,21,1.0,"(1, ['ng'])","(1, ['ng'])","dict_items([(('ng', 'on'), 1), (('on', 'his'), 1), (('his', 'slate'), 1), (('slate', 'with'), 1), (('with', 'one'), 1), (('one', 'finger,'), 1), (('finger,', 'as'), 1), (('as', 'he'), 1), (('he', 'found'), 1), (('found', 'it'), 1), (('it', 'made'), 1), (('made', 'no'), 1), (('no', 'mark;'), 1), (('mark;', 'but'), 1), (('but', 'he'), 1), (('he', 'now'), 1), (('now', 'hastily'), 1), (('hastily', 'began'), 1), (('began', 'again,'), 1), (('again,', 'using'), 1)])"
1031,"the had ganpent to sele the had erowned the tort of the sabbit say in the door, and the white rabbit blowered to her the had frown on the table, but she said the pueen, 'and when i make mert ter that would be a great hatd aeen the dance?
                                                              ",0,42,0.84,"(5, ['sele', 'tort', 'frown', 'i', 'ter'])","(13, ['ganpent', 'sele', 'erowned', 'tort', 'sabbit', 'blowered', 'frown', 'pueen,', 'i', 'mert', 'ter', 'hatd', 'aeen'])","dict_items([(('the', 'had'), 3), (('had', 'ganpent'), 1), (('ganpent', 'to'), 1), (('to', 'sele'), 1), (('sele', 'the'), 1), (('had', 'erowned'), 1), (('erowned', 'the'), 1), (('the', 'tort'), 1), (('tort', 'of'), 1), (('of', 'the'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('say', 'in'), 1), (('in', 'the'), 1), (('the', 'door,'), 1), (('door,', 'and'), 1), (('and', 'the'), 1), (('the', 'white'), 1), (('white', 'rabbit'), 1), (('rabbit', 'blowered'), 1), (('blowered', 'to'), 1), (('to', 'her'), 1), (('her', 'the'), 1), (('had', 'frown'), 1), (('frown', 'on'), 1), (('on', 'the'), 1), (('the', 'table,'), 1), (('table,', 'but'), 1), (('but', 'she'), 1), (('she', 'said'), 1), (('said', 'the'), 1), (('the', 'pueen,'), 1), (('pueen,', ""'and""), 1), ((""'and"", 'when'), 1), (('when', 'i'), 1), (('i', 'make'), 1), (('make', 'mert'), 1), (('mert', 'ter'), 1), (('ter', 'that'), 1), (('that', 'would'), 1), (('would', 'be'), 1), (('be', 'a'), 1), (('a', 'great'), 1), (('great', 'hatd'), 1), (('hatd', 'aeen'), 1), (('aeen', 'the'), 1), (('the', 'dance?'), 1)])"
32,". 'if i eat one of these cakes,' she thought, 'it's sure to make
some change in my size; and as it c",1,22,0.96,"(1, ['i'])","(1, ['i'])","dict_items([(('.', ""'if""), 1), ((""'if"", 'i'), 1), (('i', 'eat'), 1), (('eat', 'one'), 1), (('one', 'of'), 1), (('of', 'these'), 1), (('these', ""cakes,'""), 1), ((""cakes,'"", 'she'), 1), (('she', 'thought,'), 1), (('thought,', ""'it's""), 1), ((""'it's"", 'sure'), 1), (('sure', 'to'), 1), (('to', 'make'), 1), (('make', 'some'), 1), (('some', 'change'), 1), (('change', 'in'), 1), (('in', 'my'), 1), (('my', 'size;'), 1), (('size;', 'and'), 1), (('and', 'as'), 1), (('as', 'it'), 1), (('it', 'c'), 1)])"
1032,"an tele the doomouse is is it is is is is is in the words of the sabbit say in the door, and the white rabbit bluwer the words of the sabbit say in the door, and the white rabbit blowered to she had got to see if he had to see if he was the poor little thing was seered and alice sound her ar she cou",0,61,0.9,"(3, ['tele', 'alice', 'ar'])","(10, ['tele', 'doomouse', 'sabbit', 'bluwer', 'sabbit', 'blowered', 'seered', 'alice', 'ar', 'cou'])","dict_items([(('an', 'tele'), 1), (('tele', 'the'), 1), (('the', 'doomouse'), 1), (('doomouse', 'is'), 1), (('is', 'is'), 5), (('is', 'it'), 1), (('it', 'is'), 1), (('is', 'in'), 1), (('in', 'the'), 3), (('the', 'words'), 2), (('words', 'of'), 2), (('of', 'the'), 2), (('the', 'sabbit'), 2), (('sabbit', 'say'), 2), (('say', 'in'), 2), (('the', 'door,'), 2), (('door,', 'and'), 2), (('and', 'the'), 2), (('the', 'white'), 2), (('white', 'rabbit'), 2), (('rabbit', 'bluwer'), 1), (('bluwer', 'the'), 1), (('rabbit', 'blowered'), 1), (('blowered', 'to'), 1), (('to', 'she'), 1), (('she', 'had'), 1), (('had', 'got'), 1), (('got', 'to'), 1), (('to', 'see'), 2), (('see', 'if'), 2), (('if', 'he'), 2), (('he', 'had'), 1), (('had', 'to'), 1), (('he', 'was'), 1), (('was', 'the'), 1), (('the', 'poor'), 1), (('poor', 'little'), 1), (('little', 'thing'), 1), (('thing', 'was'), 1), (('was', 'seered'), 1), (('seered', 'and'), 1), (('and', 'alice'), 1), (('alice', 'sound'), 1), (('sound', 'her'), 1), (('her', 'ar'), 1), (('ar', 'she'), 1), (('she', 'cou'), 1)])"
33," and half of anger, and
tried to beat them off, and found herself lying on the bank, with her
head i",1,21,1.0,"(1, ['i'])","(1, ['i'])","dict_items([(('and', 'half'), 1), (('half', 'of'), 1), (('of', 'anger,'), 1), (('anger,', 'and'), 1), (('and', 'tried'), 1), (('tried', 'to'), 1), (('to', 'beat'), 1), (('beat', 'them'), 1), (('them', 'off,'), 1), (('off,', 'and'), 1), (('and', 'found'), 1), (('found', 'herself'), 1), (('herself', 'lying'), 1), (('lying', 'on'), 1), (('on', 'the'), 1), (('the', 'bank,'), 1), (('bank,', 'with'), 1), (('with', 'her'), 1), (('her', 'head'), 1), (('head', 'i'), 1)])"
1033,"n the door, and the white rabbit blowered to her the had erowned to see if he had to suerdning off the had erowned the time, 
'i don't know what i can't tee the dormouse say in the sea,' said the mock turtle in a tone of the sabbit say in the door, and the white rabbit blowered to herself at the coo",0,57,0.9,"(8, ['n', ""'i"", 'i', 'tee', 'dormouse', 'mock', 'turtle', 'coo'])","(14, ['n', 'blowered', 'erowned', 'suerdning', 'erowned', ""'i"", 'i', 'tee', 'dormouse', 'mock', 'turtle', 'sabbit', 'blowered', 'coo'])","dict_items([(('n', 'the'), 1), (('the', 'door,'), 2), (('door,', 'and'), 2), (('and', 'the'), 2), (('the', 'white'), 2), (('white', 'rabbit'), 2), (('rabbit', 'blowered'), 2), (('blowered', 'to'), 2), (('to', 'her'), 1), (('her', 'the'), 1), (('the', 'had'), 2), (('had', 'erowned'), 2), (('erowned', 'to'), 1), (('to', 'see'), 1), (('see', 'if'), 1), (('if', 'he'), 1), (('he', 'had'), 1), (('had', 'to'), 1), (('to', 'suerdning'), 1), (('suerdning', 'off'), 1), (('off', 'the'), 1), (('erowned', 'the'), 1), (('the', 'time,'), 1), (('time,', ""'i""), 1), ((""'i"", ""don't""), 1), ((""don't"", 'know'), 1), (('know', 'what'), 1), (('what', 'i'), 1), (('i', ""can't""), 1), ((""can't"", 'tee'), 1), (('tee', 'the'), 1), (('the', 'dormouse'), 1), (('dormouse', 'say'), 1), (('say', 'in'), 2), (('in', 'the'), 2), (('the', ""sea,'""), 1), ((""sea,'"", 'said'), 1), (('said', 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'in'), 1), (('in', 'a'), 1), (('a', 'tone'), 1), (('tone', 'of'), 1), (('of', 'the'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('to', 'herself'), 1), (('herself', 'at'), 1), (('at', 'the'), 1), (('the', 'coo'), 1)])"
34,"was not marked 'poison,' so alice ventured to taste
it, and finding it very nice, (it had, in fact, ",1,19,1.0,"(1, ['alice'])","(1, ['alice'])","dict_items([(('was', 'not'), 1), (('not', 'marked'), 1), (('marked', ""'poison,'""), 1), ((""'poison,'"", 'so'), 1), (('so', 'alice'), 1), (('alice', 'ventured'), 1), (('ventured', 'to'), 1), (('to', 'taste'), 1), (('taste', 'it,'), 1), (('it,', 'and'), 1), (('and', 'finding'), 1), (('finding', 'it'), 1), (('it', 'very'), 1), (('very', 'nice,'), 1), (('nice,', '(it'), 1), (('(it', 'had,'), 1), (('had,', 'in'), 1), (('in', 'fact,'), 1)])"
1034,"i don't keep the dooroa dotnd not ae a great hatd aeen the door, and the mort of the way of the sabbit say in the door, and the white rabbit blowered to she had got to see if he had to see if he was the poor little thing was seered and alice sound her ar she court, 
'i don't know what i have to be a",0,61,0.9,"(7, ['i', 'ae', 'mort', 'alice', 'ar', ""'i"", 'i'])","(14, ['i', 'dooroa', 'dotnd', 'ae', 'hatd', 'aeen', 'mort', 'sabbit', 'blowered', 'seered', 'alice', 'ar', ""'i"", 'i'])","dict_items([(('i', ""don't""), 1), ((""don't"", 'keep'), 1), (('keep', 'the'), 1), (('the', 'dooroa'), 1), (('dooroa', 'dotnd'), 1), (('dotnd', 'not'), 1), (('not', 'ae'), 1), (('ae', 'a'), 1), (('a', 'great'), 1), (('great', 'hatd'), 1), (('hatd', 'aeen'), 1), (('aeen', 'the'), 1), (('the', 'door,'), 2), (('door,', 'and'), 2), (('and', 'the'), 2), (('the', 'mort'), 1), (('mort', 'of'), 1), (('of', 'the'), 2), (('the', 'way'), 1), (('way', 'of'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('say', 'in'), 1), (('in', 'the'), 1), (('the', 'white'), 1), (('white', 'rabbit'), 1), (('rabbit', 'blowered'), 1), (('blowered', 'to'), 1), (('to', 'she'), 1), (('she', 'had'), 1), (('had', 'got'), 1), (('got', 'to'), 1), (('to', 'see'), 2), (('see', 'if'), 2), (('if', 'he'), 2), (('he', 'had'), 1), (('had', 'to'), 1), (('he', 'was'), 1), (('was', 'the'), 1), (('the', 'poor'), 1), (('poor', 'little'), 1), (('little', 'thing'), 1), (('thing', 'was'), 1), (('was', 'seered'), 1), (('seered', 'and'), 1), (('and', 'alice'), 1), (('alice', 'sound'), 1), (('sound', 'her'), 1), (('her', 'ar'), 1), (('ar', 'she'), 1), (('she', 'court,'), 1), (('court,', ""'i""), 1), ((""'i"", ""don't""), 1), ((""don't"", 'know'), 1), (('know', 'what'), 1), (('what', 'i'), 1), (('i', 'have'), 1), (('have', 'to'), 1), (('to', 'be'), 1), (('be', 'a'), 1)])"
35," start: full license ***

the full project gutenberg license
please read this before you distribute ",1,13,0.87,"(1, ['project'])","(2, ['project', 'gutenberg'])","dict_items([(('start:', 'full'), 1), (('full', 'license'), 1), (('license', '***'), 1), (('***', 'the'), 1), (('the', 'full'), 1), (('full', 'project'), 1), (('project', 'gutenberg'), 1), (('gutenberg', 'license'), 1), (('license', 'please'), 1), (('please', 'read'), 1), (('read', 'this'), 1), (('this', 'before'), 1), (('before', 'you'), 1), (('you', 'distribute'), 1)])"
1035,"or any offess of project gutenberg-tm electronic works in a rerarboe frrm the project gutenberg literary archive foundation are nonked and ansapient to project gutenberg-tm works, 
1.e.9.  in the project gutenberg literary archive foundation are nonked and ansapient torn and donations the wery sropy",0,30,0.68,"(11, ['project', 'project', 'literary', 'archive', 'foundation', 'project', 'project', 'literary', 'archive', 'foundation', 'torn'])","(25, ['offess', 'project', 'gutenberg-tm', 'rerarboe', 'frrm', 'project', 'gutenberg', 'literary', 'archive', 'foundation', 'nonked', 'ansapient', 'project', 'gutenberg-tm', '1.e.9.', 'project', 'gutenberg', 'literary', 'archive', 'foundation', 'nonked', 'ansapient', 'torn', 'wery', 'sropy'])","dict_items([(('or', 'any'), 1), (('any', 'offess'), 1), (('offess', 'of'), 1), (('of', 'project'), 1), (('project', 'gutenberg-tm'), 2), (('gutenberg-tm', 'electronic'), 1), (('electronic', 'works'), 1), (('works', 'in'), 1), (('in', 'a'), 1), (('a', 'rerarboe'), 1), (('rerarboe', 'frrm'), 1), (('frrm', 'the'), 1), (('the', 'project'), 2), (('project', 'gutenberg'), 2), (('gutenberg', 'literary'), 2), (('literary', 'archive'), 2), (('archive', 'foundation'), 2), (('foundation', 'are'), 2), (('are', 'nonked'), 2), (('nonked', 'and'), 2), (('and', 'ansapient'), 2), (('ansapient', 'to'), 1), (('to', 'project'), 1), (('gutenberg-tm', 'works,'), 1), (('works,', '1.e.9.'), 1), (('1.e.9.', 'in'), 1), (('in', 'the'), 1), (('ansapient', 'torn'), 1), (('torn', 'and'), 1), (('and', 'donations'), 1), (('donations', 'the'), 1), (('the', 'wery'), 1), (('wery', 'sropy'), 1)])"
36,"fashion.' and he got up very sulkily and crossed over to the
other side of the court.

all this time",1,20,1.0,"(0, [])","(0, [])","dict_items([((""fashion.'"", 'and'), 1), (('and', 'he'), 1), (('he', 'got'), 1), (('got', 'up'), 1), (('up', 'very'), 1), (('very', 'sulkily'), 1), (('sulkily', 'and'), 1), (('and', 'crossed'), 1), (('crossed', 'over'), 1), (('over', 'to'), 1), (('to', 'the'), 1), (('the', 'other'), 1), (('other', 'side'), 1), (('side', 'of'), 1), (('of', 'the'), 1), (('the', 'court.'), 1), (('court.', 'all'), 1), (('all', 'this'), 1), (('this', 'time'), 1)])"
1036," the queen say down and said, 'i don't know what i can tee things--

'i don't know what i can't tee the dormouse say in the sea, the march hare with the mosel of the semeation. and the mouse dound not aegan to tee the datehn the had gooe the had feet in a lou, and she was seel a louse the thmee was ",0,58,0.91,"(15, ['queen', ""'i"", 'i', 'tee', ""'i"", 'i', 'tee', 'dormouse', 'march', 'hare', 'mosel', 'tee', 'lou,', 'seel', 'louse'])","(21, ['queen', ""'i"", 'i', 'tee', ""'i"", 'i', 'tee', 'dormouse', 'march', 'hare', 'mosel', 'semeation.', 'dound', 'aegan', 'tee', 'datehn', 'gooe', 'lou,', 'seel', 'louse', 'thmee'])","dict_items([(('the', 'queen'), 1), (('queen', 'say'), 1), (('say', 'down'), 1), (('down', 'and'), 1), (('and', 'said,'), 1), (('said,', ""'i""), 1), ((""'i"", ""don't""), 2), ((""don't"", 'know'), 2), (('know', 'what'), 2), (('what', 'i'), 2), (('i', 'can'), 1), (('can', 'tee'), 1), (('tee', 'things--'), 1), (('things--', ""'i""), 1), (('i', ""can't""), 1), ((""can't"", 'tee'), 1), (('tee', 'the'), 2), (('the', 'dormouse'), 1), (('dormouse', 'say'), 1), (('say', 'in'), 1), (('in', 'the'), 1), (('the', 'sea,'), 1), (('sea,', 'the'), 1), (('the', 'march'), 1), (('march', 'hare'), 1), (('hare', 'with'), 1), (('with', 'the'), 1), (('the', 'mosel'), 1), (('mosel', 'of'), 1), (('of', 'the'), 1), (('the', 'semeation.'), 1), (('semeation.', 'and'), 1), (('and', 'the'), 1), (('the', 'mouse'), 1), (('mouse', 'dound'), 1), (('dound', 'not'), 1), (('not', 'aegan'), 1), (('aegan', 'to'), 1), (('to', 'tee'), 1), (('the', 'datehn'), 1), (('datehn', 'the'), 1), (('the', 'had'), 2), (('had', 'gooe'), 1), (('gooe', 'the'), 1), (('had', 'feet'), 1), (('feet', 'in'), 1), (('in', 'a'), 1), (('a', 'lou,'), 1), (('lou,', 'and'), 1), (('and', 'she'), 1), (('she', 'was'), 1), (('was', 'seel'), 1), (('seel', 'a'), 1), (('a', 'louse'), 1), (('louse', 'the'), 1), (('the', 'thmee'), 1), (('thmee', 'was'), 1)])"
37,"of the tale was
something like this:--

         'fury said to a
         mouse, that he
        met",1,15,1.0,"(0, [])","(0, [])","dict_items([(('of', 'the'), 1), (('the', 'tale'), 1), (('tale', 'was'), 1), (('was', 'something'), 1), (('something', 'like'), 1), (('like', 'this:--'), 1), (('this:--', ""'fury""), 1), ((""'fury"", 'said'), 1), (('said', 'to'), 1), (('to', 'a'), 1), (('a', 'mouse,'), 1), (('mouse,', 'that'), 1), (('that', 'he'), 1), (('he', 'met'), 1)])"
1037," uhe lurer.

                                                                                                    * choppu ald mooked at her on the words. 
'i don't know what i have to be a little birler, i don't know what i can tee the semescoes with a mittle bisds and the sempen! i should be all th",0,36,0.84,"(11, ['lurer.', 'ald', ""'i"", 'i', 'birler,', 'i', 'i', 'tee', 'mittle', 'i', 'th'])","(17, ['uhe', 'lurer.', 'choppu', 'ald', 'mooked', ""'i"", 'i', 'birler,', 'i', 'i', 'tee', 'semescoes', 'mittle', 'bisds', 'sempen!', 'i', 'th'])","dict_items([(('uhe', 'lurer.'), 1), (('lurer.', '*'), 1), (('*', 'choppu'), 1), (('choppu', 'ald'), 1), (('ald', 'mooked'), 1), (('mooked', 'at'), 1), (('at', 'her'), 1), (('her', 'on'), 1), (('on', 'the'), 1), (('the', 'words.'), 1), (('words.', ""'i""), 1), ((""'i"", ""don't""), 1), ((""don't"", 'know'), 2), (('know', 'what'), 2), (('what', 'i'), 2), (('i', 'have'), 1), (('have', 'to'), 1), (('to', 'be'), 1), (('be', 'a'), 1), (('a', 'little'), 1), (('little', 'birler,'), 1), (('birler,', 'i'), 1), (('i', ""don't""), 1), (('i', 'can'), 1), (('can', 'tee'), 1), (('tee', 'the'), 1), (('the', 'semescoes'), 1), (('semescoes', 'with'), 1), (('with', 'a'), 1), (('a', 'mittle'), 1), (('mittle', 'bisds'), 1), (('bisds', 'and'), 1), (('and', 'the'), 1), (('the', 'sempen!'), 1), (('sempen!', 'i'), 1), (('i', 'should'), 1), (('should', 'be'), 1), (('be', 'all'), 1), (('all', 'th'), 1)])"
38," you think you could manage it?) 'and what an
ignorant little girl she'll think me for asking! no, i",1,19,1.0,"(1, ['i'])","(1, ['i'])","dict_items([(('you', 'think'), 1), (('think', 'you'), 1), (('you', 'could'), 1), (('could', 'manage'), 1), (('manage', 'it?)'), 1), (('it?)', ""'and""), 1), ((""'and"", 'what'), 1), (('what', 'an'), 1), (('an', 'ignorant'), 1), (('ignorant', 'little'), 1), (('little', 'girl'), 1), (('girl', ""she'll""), 1), ((""she'll"", 'think'), 1), (('think', 'me'), 1), (('me', 'for'), 1), (('for', 'asking!'), 1), (('asking!', 'no,'), 1), (('no,', 'i'), 1)])"
1038," should be maree off to the thing is mad.
you know. would not learn to go at the coor that with the mittle gorre, 
it was the pueen say the pight soate of the table, but she said the pueen, 'and when i make mert ter that would be a great hatd aeen the dance?
                                         ",0,46,0.84,"(4, ['mittle', 'pight', 'i', 'ter'])","(13, ['maree', 'coor', 'mittle', 'gorre,', 'pueen', 'pight', 'soate', 'pueen,', 'i', 'mert', 'ter', 'hatd', 'aeen'])","dict_items([(('should', 'be'), 1), (('be', 'maree'), 1), (('maree', 'off'), 1), (('off', 'to'), 1), (('to', 'the'), 1), (('the', 'thing'), 1), (('thing', 'is'), 1), (('is', 'mad.'), 1), (('mad.', 'you'), 1), (('you', 'know.'), 1), (('know.', 'would'), 1), (('would', 'not'), 1), (('not', 'learn'), 1), (('learn', 'to'), 1), (('to', 'go'), 1), (('go', 'at'), 1), (('at', 'the'), 1), (('the', 'coor'), 1), (('coor', 'that'), 1), (('that', 'with'), 1), (('with', 'the'), 1), (('the', 'mittle'), 1), (('mittle', 'gorre,'), 1), (('gorre,', 'it'), 1), (('it', 'was'), 1), (('was', 'the'), 1), (('the', 'pueen'), 1), (('pueen', 'say'), 1), (('say', 'the'), 1), (('the', 'pight'), 1), (('pight', 'soate'), 1), (('soate', 'of'), 1), (('of', 'the'), 1), (('the', 'table,'), 1), (('table,', 'but'), 1), (('but', 'she'), 1), (('she', 'said'), 1), (('said', 'the'), 1), (('the', 'pueen,'), 1), (('pueen,', ""'and""), 1), ((""'and"", 'when'), 1), (('when', 'i'), 1), (('i', 'make'), 1), (('make', 'mert'), 1), (('mert', 'ter'), 1), (('ter', 'that'), 1), (('that', 'would'), 1), (('would', 'be'), 1), (('be', 'a'), 1), (('a', 'great'), 1), (('great', 'hatd'), 1), (('hatd', 'aeen'), 1), (('aeen', 'the'), 1), (('the', 'dance?'), 1)])"
39,"ise.'

'wouldn't it really?' said alice in a tone of great surprise.

'of course not,' said the mock",1,18,1.0,"(3, [""ise.'"", 'alice', 'mock'])","(3, [""ise.'"", 'alice', 'mock'])","dict_items([((""ise.'"", ""'wouldn't""), 1), ((""'wouldn't"", 'it'), 1), (('it', ""really?'""), 1), ((""really?'"", 'said'), 1), (('said', 'alice'), 1), (('alice', 'in'), 1), (('in', 'a'), 1), (('a', 'tone'), 1), (('tone', 'of'), 1), (('of', 'great'), 1), (('great', 'surprise.'), 1), (('surprise.', ""'of""), 1), ((""'of"", 'course'), 1), (('course', ""not,'""), 1), ((""not,'"", 'said'), 1), (('said', 'the'), 1), (('the', 'mock'), 1)])"
1039," turtle, 
'i don't know what i have to be a little birler,' the mock turtle seplied in an offended tone, 'and the mort of the sable with the words '

'i don't know what i have to be a little birler,' she said to herself, 'i don't know what i can the most of the say of the dooroa dorn the mort of the",0,61,0.95,"(15, ['turtle,', ""'i"", 'i', ""birler,'"", 'mock', 'turtle', 'mort', 'sable', ""'i"", 'i', ""birler,'"", ""'i"", 'i', 'dorn', 'mort'])","(17, ['turtle,', ""'i"", 'i', ""birler,'"", 'mock', 'turtle', 'seplied', 'mort', 'sable', ""'i"", 'i', ""birler,'"", ""'i"", 'i', 'dooroa', 'dorn', 'mort'])","dict_items([(('turtle,', ""'i""), 1), ((""'i"", ""don't""), 3), ((""don't"", 'know'), 3), (('know', 'what'), 3), (('what', 'i'), 3), (('i', 'have'), 2), (('have', 'to'), 2), (('to', 'be'), 2), (('be', 'a'), 2), (('a', 'little'), 2), (('little', ""birler,'""), 2), ((""birler,'"", 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'seplied'), 1), (('seplied', 'in'), 1), (('in', 'an'), 1), (('an', 'offended'), 1), (('offended', 'tone,'), 1), (('tone,', ""'and""), 1), ((""'and"", 'the'), 1), (('the', 'mort'), 2), (('mort', 'of'), 2), (('of', 'the'), 4), (('the', 'sable'), 1), (('sable', 'with'), 1), (('with', 'the'), 1), (('the', 'words'), 1), (('words', ""'""), 1), ((""'"", ""'i""), 1), ((""birler,'"", 'she'), 1), (('she', 'said'), 1), (('said', 'to'), 1), (('to', 'herself,'), 1), (('herself,', ""'i""), 1), (('i', 'can'), 1), (('can', 'the'), 1), (('the', 'most'), 1), (('most', 'of'), 1), (('the', 'say'), 1), (('say', 'of'), 1), (('the', 'dooroa'), 1), (('dooroa', 'dorn'), 1), (('dorn', 'the'), 1)])"
40,"e.

1.e.6.  you may convert to and distribute this work in any binary,
compressed, marked up, nonpro",1,15,0.88,"(1, ['e.'])","(3, ['e.', '1.e.6.', 'nonpro'])","dict_items([(('e.', '1.e.6.'), 1), (('1.e.6.', 'you'), 1), (('you', 'may'), 1), (('may', 'convert'), 1), (('convert', 'to'), 1), (('to', 'and'), 1), (('and', 'distribute'), 1), (('distribute', 'this'), 1), (('this', 'work'), 1), (('work', 'in'), 1), (('in', 'any'), 1), (('any', 'binary,'), 1), (('binary,', 'compressed,'), 1), (('compressed,', 'marked'), 1), (('marked', 'up,'), 1), (('up,', 'nonpro'), 1)])"
1040,mnation of the project gutenberg literary archive foundation ar so comply with the project gutenberg literary archive foundation are all dopyright in the unrk or project gutenberg-tm electronic works in a refund of the project gutenberg literary archive foundation are nonked and ansapient to project,0,36,0.8,"(15, ['project', 'literary', 'archive', 'foundation', 'ar', 'project', 'literary', 'archive', 'foundation', 'project', 'project', 'literary', 'archive', 'foundation', 'project'])","(24, ['mnation', 'project', 'gutenberg', 'literary', 'archive', 'foundation', 'ar', 'project', 'gutenberg', 'literary', 'archive', 'foundation', 'dopyright', 'unrk', 'project', 'gutenberg-tm', 'project', 'gutenberg', 'literary', 'archive', 'foundation', 'nonked', 'ansapient', 'project'])","dict_items([(('mnation', 'of'), 1), (('of', 'the'), 2), (('the', 'project'), 3), (('project', 'gutenberg'), 3), (('gutenberg', 'literary'), 3), (('literary', 'archive'), 3), (('archive', 'foundation'), 3), (('foundation', 'ar'), 1), (('ar', 'so'), 1), (('so', 'comply'), 1), (('comply', 'with'), 1), (('with', 'the'), 1), (('foundation', 'are'), 2), (('are', 'all'), 1), (('all', 'dopyright'), 1), (('dopyright', 'in'), 1), (('in', 'the'), 1), (('the', 'unrk'), 1), (('unrk', 'or'), 1), (('or', 'project'), 1), (('project', 'gutenberg-tm'), 1), (('gutenberg-tm', 'electronic'), 1), (('electronic', 'works'), 1), (('works', 'in'), 1), (('in', 'a'), 1), (('a', 'refund'), 1), (('refund', 'of'), 1), (('are', 'nonked'), 1), (('nonked', 'and'), 1), (('and', 'ansapient'), 1), (('ansapient', 'to'), 1), (('to', 'project'), 1)])"
41," tea--'

'the twinkling of the what?' said the king.

'it began with the tea,' the hatter replied.

",1,17,1.0,"(0, [])","(0, [])","dict_items([((""tea--'"", ""'the""), 1), ((""'the"", 'twinkling'), 1), (('twinkling', 'of'), 1), (('of', 'the'), 1), (('the', ""what?'""), 1), ((""what?'"", 'said'), 1), (('said', 'the'), 1), (('the', 'king.'), 1), (('king.', ""'it""), 1), ((""'it"", 'began'), 1), (('began', 'with'), 1), (('with', 'the'), 1), (('the', ""tea,'""), 1), ((""tea,'"", 'the'), 1), (('the', 'hatter'), 1), (('hatter', 'replied.'), 1)])"
